2024-09-11 14:13:59,314 MotorDriver.cpp:44 [INFO] MAXON RxPDO are as follow: 
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] TrqOffset, INT, 28
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] ProfileVel, UDINT, 20
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] ProfileDec, UDINT, 16
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] TargetTrq, INT, 10
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] ProfileAcc, UDINT, 12
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] TargetVel, DINT, 2
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] TargetPos, DINT, 6
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] OperationMode, SINT, 30
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] InterpolationTime, UDINT, 35
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] PosOffset, DINT, 24
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] DigitalOutputs, UDINT, 31
2024-09-11 14:13:59,314 MotorDriver.cpp:46 [INFO] ControlWord, UINT, 0
2024-09-11 14:13:59,314 MotorDriver.cpp:48 [INFO] MAXON TxPDO are as follow: 
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] StatusWord, UINT, 0
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] ModeDisplay, SINT, 22
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] FollowingPosErr, DINT, 18
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] DigitalInputs, UDINT, 23
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] ErrorCode, UINT, 2
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] ActVel, DINT, 8
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] ActTrq, INT, 12
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] ActPos, DINT, 4
2024-09-11 14:13:59,314 MotorDriver.cpp:50 [INFO] ActCur, DINT, 14
2024-09-11 14:13:59,314 MotorDriver.cpp:1514 [INFO] EtherCat thread ID: 133587733055040
2024-09-11 14:14:06,587 MotorDriver.cpp:1504 [INFO]  Set promise value to true!
2024-09-11 14:14:06,588 microPlank.cpp:36 [INFO] EtherCat Communication thread status: 1

2024-09-11 14:14:06,588 MotorDriver.cpp:1143 [INFO] Starting initialize Motor Type 2: joint 1
2024-09-11 14:14:06,638 MotorDriver.cpp:1150 [INFO] 1: the control word is: 128 status word is: 0x240
2024-09-11 14:14:06,688 MotorDriver.cpp:1157 [INFO] 2: the control word is: 6 status word is: 0x 221
2024-09-11 14:14:06,738 MotorDriver.cpp:1164 [INFO] 3: the control word is: 7 status word is: 0x 223
2024-09-11 14:14:06,788 MotorDriver.cpp:1171 [INFO] 4: the control word is: f status word is: 0x 221f
2024-09-11 14:14:06,788 MotorDriver.cpp:1174 [INFO] successfully enable Motor Type2: joint 1
2024-09-11 14:14:06,838 FdOmega.cpp:61 [INFO] Start master handle thread: 
2024-09-11 14:14:07,654 FdOmega.cpp:17 [INFO] Initializing haptic device...
2024-09-11 14:14:10,008 FdOmega.cpp:55 [INFO] omega.7 (right-hand) device detected.
2024-09-11 14:14:10,008 MasterConsole.cpp:59 [INFO] Master handle thread (Omega) starts!
2024-09-11 14:14:10,008 MasterConsole.cpp:74 [INFO] MasterConsole Data Update thread ID: 797f4b400640
2024-09-11 14:14:10,009 microPlank.cpp:54 [INFO] Start teleoperation thread
2024-09-11 14:14:12,868 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,869 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,870 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,871 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,872 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,873 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,874 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,875 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,876 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,877 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,879 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,880 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,881 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,882 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,883 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,884 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,885 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,886 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,887 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,888 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,889 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,890 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,891 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,892 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,894 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,895 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,896 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,897 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,898 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,899 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,900 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,901 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,902 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,903 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,904 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,905 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,907 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,908 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,909 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,910 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,911 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,912 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,913 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,914 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,915 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,916 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,917 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,918 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,919 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,920 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,922 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,923 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,924 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,925 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,926 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,927 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,928 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,929 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,930 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,931 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,932 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,933 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,934 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,936 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,937 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,938 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,939 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,940 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,941 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,942 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,943 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,944 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,945 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,946 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,947 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,948 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,949 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,951 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,952 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,953 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,954 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,955 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,956 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,957 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,958 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,959 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,960 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,961 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,962 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,963 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,965 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,966 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,967 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,968 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,969 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,970 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,971 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,972 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,973 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,974 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,975 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,976 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,977 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,978 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,979 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,981 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,982 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,983 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,984 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,985 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,986 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,987 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,988 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,989 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,990 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,991 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,992 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,993 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,994 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,995 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,997 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,998 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:12,999 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,000 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,001 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,002 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,003 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,004 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,005 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,006 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,007 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,008 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,009 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,011 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,012 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,013 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,014 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,015 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,016 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,017 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,018 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,019 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,020 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,021 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,023 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,024 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,025 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,026 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,027 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,028 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,029 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,030 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,031 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,032 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,033 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,034 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,036 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,037 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,038 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,039 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,040 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,041 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,042 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,043 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,044 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,045 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,046 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,047 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,048 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,049 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,051 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,052 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,053 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,054 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,055 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,056 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,057 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,058 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,059 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,060 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,061 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,062 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,063 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,064 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,066 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,067 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,068 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,069 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,070 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,071 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,072 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,073 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,074 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,075 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,076 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,077 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,078 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,080 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,081 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,083 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,084 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,085 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,086 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,087 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,089 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,090 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,091 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,092 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,093 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,094 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,095 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,096 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,097 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,098 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,099 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,100 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,101 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,103 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,104 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,105 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,106 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,107 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,108 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,109 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
2024-09-11 14:14:13,110 MotorDriver.cpp:241 [ERROR] Error: The input motor type is undefined, please check motor type!
